,Race,Gender,Year,JobType
41314,White,Men,2015,Semi-Skilled
17549,Minority,Men,2015,Semi-Skilled
28976,Minority,Men,2015,Semi-Skilled
77896,White,Women,2007,Unskilled
4189,Minority,Men,2007,Skilled
75228,White,Women,2007,Unskilled
50990,Minority,Women,2015,Unskilled
61804,White,Men,2015,Semi-Skilled
19211,White,Men,2015,Skilled
40047,White,Women,2007,Semi-Skilled
43603,Minority,Women,2007,Unskilled
24340,White,Men,2007,Semi-Skilled
75334,White,Women,2007,Unskilled
18194,Minority,Women,2015,Semi-Skilled
6571,Minority,Women,2015,Skilled
4034,Minority,Men,2007,Skilled
16797,Minority,Women,2007,Semi-Skilled
17950,White,Women,2007,Skilled
51044,White,Men,2007,Unskilled
18448,White,Men,2015,Skilled
46834,White,Women,2015,Semi-Skilled
31327,Minority,Women,2015,Semi-Skilled
3346,White,Men,2007,Skilled
59619,White,Men,2007,Semi-Skilled
50778,Minority,Women,2015,Unskilled
43906,Minority,Women,2007,Unskilled
33379,White,Women,2015,Semi-Skilled
9974,White,Men,2015,Skilled
17034,White,Women,2007,Skilled
48470,White,Men,2007,Unskilled
31492,White,Women,2015,Semi-Skilled
47336,Minority,Men,2015,Unskilled
26916,Minority,Men,2007,Semi-Skilled
6677,Minority,Women,2015,Skilled
1707,Minority,Women,2007,Skilled
13938,Minority,Men,2007,Semi-Skilled
9141,White,Men,2015,Skilled
32683,Minority,Men,2007,Unskilled
17580,Minority,Men,2015,Semi-Skilled
56738,White,Men,2007,Semi-Skilled
6156,Minority,Women,2015,Skilled
16598,Minority,Women,2007,Semi-Skilled
45889,White,Women,2015,Semi-Skilled
48184,Minority,Men,2015,Unskilled
55461,White,Men,2007,Semi-Skilled
61639,White,Men,2015,Semi-Skilled
51956,White,Men,2015,Unskilled
49161,Minority,Women,2015,Unskilled
1958,Minority,Men,2015,Skilled
46369,Minority,Men,2015,Unskilled
71250,White,Men,2015,Unskilled
84039,White,Women,2015,Unskilled
2793,White,Men,2007,Skilled
61535,White,Men,2015,Semi-Skilled
20455,Minority,Women,2015,Semi-Skilled
15354,Minority,Women,2007,Semi-Skilled
52569,Minority,Women,2015,Unskilled
43718,Minority,Women,2007,Unskilled
254,Minority,Men,2015,Skilled
44036,Minority,Women,2007,Unskilled
74942,White,Women,2007,Unskilled
46970,White,Women,2015,Semi-Skilled
9710,White,Men,2015,Skilled
38854,Minority,Women,2015,Unskilled
2872,Minority,Men,2015,Skilled
40363,Minority,Men,2007,Unskilled
57706,White,Men,2007,Semi-Skilled
34632,Minority,Women,2007,Unskilled
74436,White,Men,2007,Unskilled
8538,Minority,Women,2007,Semi-Skilled
6300,White,Women,2007,Skilled
26107,White,Women,2007,Semi-Skilled
2235,White,Women,2015,Skilled
8459,Minority,Women,2007,Semi-Skilled
75554,White,Women,2007,Unskilled
9464,White,Men,2015,Skilled
69056,White,Women,2007,Unskilled
83252,White,Women,2015,Unskilled
10668,Minority,Men,2015,Semi-Skilled
5132,White,Men,2007,Skilled
77600,White,Women,2007,Unskilled
15968,Minority,Women,2007,Semi-Skilled
19984,White,Women,2015,Skilled
83876,White,Women,2015,Unskilled
55739,White,Men,2007,Semi-Skilled
33104,Minority,Men,2007,Unskilled
1940,White,Men,2015,Skilled
45937,Minority,Men,2015,Unskilled
14874,White,Men,2007,Skilled
16947,Minority,Men,2015,Semi-Skilled
46230,Minority,Men,2015,Unskilled
17730,White,Women,2007,Skilled
80640,White,Men,2015,Unskilled
79741,White,Men,2015,Unskilled
7351,White,Women,2007,Skilled
24868,Minority,Men,2007,Semi-Skilled
33138,White,Women,2015,Semi-Skilled
35154,Minority,Women,2007,Unskilled
79322,White,Men,2015,Unskilled
76409,White,Women,2007,Unskilled
5181,Minority,Men,2015,Skilled
43919,Minority,Women,2007,Unskilled
24923,White,Women,2007,Semi-Skilled
7324,Minority,Men,2007,Semi-Skilled
35996,White,Women,2007,Semi-Skilled
11381,Minority,Women,2015,Semi-Skilled
64484,White,Men,2015,Semi-Skilled
8884,Minority,Women,2007,Semi-Skilled
46048,White,Women,2015,Semi-Skilled
29572,White,Men,2015,Semi-Skilled
29944,Minority,Men,2015,Semi-Skilled
340,Minority,Women,2015,Skilled
13377,White,Women,2015,Skilled
49765,Minority,Women,2015,Unskilled
18204,Minority,Women,2015,Semi-Skilled
82164,White,Women,2015,Unskilled
1188,White,Women,2007,Skilled
79863,White,Men,2015,Unskilled
61925,White,Men,2015,Semi-Skilled
53676,White,Men,2015,Unskilled
25753,Minority,Men,2007,Semi-Skilled
46504,White,Women,2015,Semi-Skilled
5506,White,Men,2007,Skilled
35094,White,Men,2007,Semi-Skilled
9691,White,Men,2015,Skilled
61456,White,Men,2015,Semi-Skilled
1918,White,Men,2015,Skilled
30048,White,Men,2015,Semi-Skilled
75182,White,Women,2007,Unskilled
80536,White,Men,2015,Unskilled
59171,White,Men,2007,Semi-Skilled
11092,Minority,Men,2015,Semi-Skilled
60283,White,Women,2007,Semi-Skilled
65693,White,Women,2015,Semi-Skilled
63814,White,Men,2015,Semi-Skilled
62673,White,Men,2015,Semi-Skilled
41205,Minority,Men,2007,Unskilled
17854,White,Women,2007,Skilled
63783,White,Men,2015,Semi-Skilled
22275,White,Men,2007,Semi-Skilled
68597,White,Women,2007,Unskilled
76408,White,Women,2007,Unskilled
64007,White,Men,2015,Semi-Skilled
45708,Minority,Men,2015,Unskilled
27563,White,Women,2007,Semi-Skilled
15505,Minority,Women,2007,Semi-Skilled
1041,Minority,Men,2007,Skilled
72680,White,Men,2007,Unskilled
70168,White,Men,2015,Unskilled
8678,White,Men,2015,Skilled
37744,Minority,Men,2015,Unskilled
42071,White,Men,2015,Semi-Skilled
43346,White,Women,2015,Semi-Skilled
17139,White,Women,2007,Skilled
12123,White,Men,2015,Skilled
43660,White,Women,2015,Semi-Skilled
47090,Minority,Men,2015,Unskilled
51945,Minority,Women,2015,Unskilled
60148,White,Women,2007,Semi-Skilled
19833,Minority,Women,2015,Semi-Skilled
3737,White,Men,2007,Skilled
20671,White,Women,2015,Skilled
33387,White,Women,2015,Semi-Skilled
20041,Minority,Women,2015,Semi-Skilled
34416,Minority,Men,2007,Unskilled
20027,Minority,Women,2015,Semi-Skilled
8647,Minority,Women,2007,Semi-Skilled
32030,Minority,Men,2007,Unskilled
30443,Minority,Men,2015,Semi-Skilled
11248,White,Men,2015,Skilled
27892,Minority,Women,2007,Semi-Skilled
19624,Minority,Women,2015,Semi-Skilled
78173,White,Women,2007,Unskilled
48825,White,Men,2007,Unskilled
5962,White,Men,2007,Skilled
4886,White,Men,2007,Skilled
19165,White,Men,2015,Skilled
48194,Minority,Men,2015,Unskilled
31050,Minority,Women,2015,Semi-Skilled
39211,White,Women,2007,Semi-Skilled
22703,White,Men,2007,Semi-Skilled
68858,White,Women,2007,Unskilled
50961,Minority,Women,2015,Unskilled
79791,White,Men,2015,Unskilled
5246,Minority,Men,2015,Skilled
30082,White,Men,2015,Semi-Skilled
47949,White,Women,2015,Semi-Skilled
58776,White,Men,2007,Semi-Skilled
39843,White,Women,2007,Semi-Skilled
34529,White,Men,2007,Semi-Skilled
80447,White,Men,2015,Unskilled
52785,White,Men,2015,Unskilled
5212,White,Men,2007,Skilled
34106,Minority,Men,2007,Unskilled
13438,Minority,Men,2007,Semi-Skilled
38979,White,Women,2007,Semi-Skilled
23881,Minority,Men,2015,Unskilled
66229,White,Men,2007,Unskilled
57808,White,Men,2007,Semi-Skilled
22683,White,Men,2007,Semi-Skilled
37428,White,Women,2007,Semi-Skilled
17292,White,Women,2007,Skilled
64161,White,Men,2015,Semi-Skilled
6024,White,Men,2007,Skilled
75960,White,Women,2007,Unskilled
23664,White,Men,2007,Semi-Skilled
36973,White,Women,2007,Semi-Skilled
74678,White,Women,2007,Unskilled
12274,Minority,Women,2015,Semi-Skilled
3874,White,Men,2007,Skilled
81711,White,Women,2015,Unskilled
36141,Minority,Men,2015,Unskilled
37756,White,Women,2007,Semi-Skilled
68184,White,Men,2007,Unskilled
12612,White,Women,2015,Skilled
48994,White,Men,2007,Unskilled
33367,Minority,Men,2007,Unskilled
685,White,Men,2007,Skilled
6410,White,Women,2007,Skilled
22158,Minority,Men,2007,Unskilled
3936,Minority,Men,2007,Skilled
26600,Minority,Men,2007,Semi-Skilled
50097,Minority,Women,2015,Unskilled
42688,Minority,Women,2007,Unskilled
5609,Minority,Men,2015,Skilled
4612,White,Men,2007,Skilled
58266,White,Men,2007,Semi-Skilled
34801,Minority,Women,2007,Unskilled
9530,Minority,Women,2007,Semi-Skilled
75611,White,Women,2007,Unskilled
71752,White,Women,2015,Unskilled
5016,White,Men,2007,Skilled
2093,White,Men,2015,Skilled
30549,White,Men,2015,Semi-Skilled
54507,White,Men,2015,Unskilled
16519,Minority,Women,2007,Semi-Skilled
41521,White,Men,2015,Semi-Skilled
41227,Minority,Men,2007,Unskilled
32473,Minority,Men,2007,Unskilled
64989,White,Men,2015,Semi-Skilled
22604,Minority,Women,2007,Unskilled
78635,White,Men,2015,Unskilled
74241,White,Men,2007,Unskilled
30197,White,Men,2015,Semi-Skilled
15160,White,Men,2007,Skilled
14094,Minority,Women,2007,Semi-Skilled
67974,White,Men,2007,Unskilled
18307,White,Men,2015,Skilled
60539,White,Women,2007,Semi-Skilled
47703,White,Women,2015,Semi-Skilled
16532,White,Women,2007,Skilled
6140,Minority,Women,2015,Skilled
51816,Minority,Women,2015,Unskilled
37578,Minority,Men,2015,Unskilled
50386,Minority,Women,2015,Unskilled
68980,White,Women,2007,Unskilled
2994,White,Men,2007,Skilled
6628,White,Women,2007,Skilled
26039,Minority,Men,2007,Semi-Skilled
52601,White,Men,2015,Unskilled
70949,White,Men,2015,Unskilled
15845,White,Men,2007,Skilled
7686,Minority,Men,2007,Semi-Skilled
37988,Minority,Men,2015,Unskilled
26564,White,Women,2007,Semi-Skilled
13953,White,Women,2015,Skilled
37561,White,Women,2007,Semi-Skilled
68889,White,Women,2007,Unskilled
15614,Minority,Women,2007,Semi-Skilled
49014,Minority,Women,2015,Unskilled
31022,White,Women,2015,Semi-Skilled
80785,White,Women,2015,Unskilled
77126,White,Women,2007,Unskilled
69524,White,Men,2015,Unskilled
25328,Minority,Men,2007,Semi-Skilled
5998,Minority,Women,2015,Skilled
53966,White,Men,2015,Unskilled
36515,White,Women,2007,Semi-Skilled
72498,White,Men,2007,Unskilled
68188,White,Men,2007,Unskilled
27659,White,Women,2007,Semi-Skilled
77607,White,Women,2007,Unskilled
31627,White,Women,2015,Semi-Skilled
23308,White,Men,2007,Semi-Skilled
6559,Minority,Women,2015,Skilled
5455,Minority,Men,2015,Skilled
40983,White,Women,2007,Semi-Skilled
23455,Minority,Men,2015,Unskilled
50670,Minority,Women,2015,Unskilled
3036,White,Men,2007,Skilled
17218,Minority,Men,2015,Semi-Skilled
67772,White,Men,2007,Unskilled
9821,White,Men,2015,Skilled
51891,Minority,Women,2015,Unskilled
59941,White,Women,2007,Semi-Skilled
50930,White,Men,2007,Unskilled
27677,Minority,Women,2007,Semi-Skilled
13309,Minority,Men,2007,Semi-Skilled
54337,White,Men,2015,Unskilled
41170,White,Women,2007,Semi-Skilled
61747,White,Men,2015,Semi-Skilled
20704,Minority,Women,2015,Semi-Skilled
18875,Minority,Women,2015,Semi-Skilled
78567,White,Men,2015,Unskilled
50183,White,Men,2007,Unskilled
50330,White,Men,2007,Unskilled
31723,White,Women,2015,Semi-Skilled
11015,Minority,Men,2015,Semi-Skilled
42790,White,Men,2015,Semi-Skilled
72103,White,Women,2015,Unskilled
26293,White,Women,2007,Semi-Skilled
56747,White,Men,2007,Semi-Skilled
44656,Minority,Women,2007,Unskilled
55238,White,Women,2015,Unskilled
23034,Minority,Men,2015,Unskilled
11393,White,Men,2015,Skilled
73743,White,Men,2007,Unskilled
6022,Minority,Women,2015,Skilled
10982,Minority,Men,2015,Semi-Skilled
61957,White,Men,2015,Semi-Skilled
18140,Minority,Women,2015,Semi-Skilled
3867,White,Men,2007,Skilled
1654,Minority,Women,2007,Skilled
36661,White,Women,2007,Semi-Skilled
35128,White,Men,2007,Semi-Skilled
21710,White,Men,2007,Semi-Skilled
30536,Minority,Men,2015,Semi-Skilled
32466,Minority,Men,2007,Unskilled
23282,Minority,Men,2015,Unskilled
27800,White,Women,2007,Semi-Skilled
3441,White,Men,2007,Skilled
64871,White,Men,2015,Semi-Skilled
54704,White,Men,2015,Unskilled
18413,White,Men,2015,Skilled
20254,Minority,Women,2015,Semi-Skilled
73370,White,Men,2007,Unskilled
4489,White,Men,2007,Skilled
19599,White,Men,2015,Skilled
8111,White,Women,2007,Skilled
32176,White,Women,2015,Semi-Skilled
36984,White,Women,2007,Semi-Skilled
15807,Minority,Women,2007,Semi-Skilled
36537,White,Women,2007,Semi-Skilled
50851,Minority,Women,2015,Unskilled
78828,White,Men,2015,Unskilled
189,White,Men,2007,Skilled
2791,Minority,Men,2015,Skilled
14564,Minority,Women,2007,Semi-Skilled
40337,White,Women,2007,Semi-Skilled
9569,Minority,Women,2007,Semi-Skilled
40887,Minority,Men,2007,Unskilled
1637,Minority,Women,2007,Skilled
43820,Minority,Women,2007,Unskilled
28737,White,Men,2015,Semi-Skilled
66500,White,Men,2007,Unskilled
40400,Minority,Men,2007,Unskilled
34849,Minority,Women,2007,Unskilled
66816,White,Men,2007,Unskilled
19380,White,Men,2015,Skilled
29920,White,Men,2015,Semi-Skilled
3317,Minority,Women,2015,Skilled
77612,White,Women,2007,Unskilled
31045,White,Women,2015,Semi-Skilled
16396,White,Men,2007,Skilled
12640,White,Women,2015,Skilled
40038,White,Women,2007,Semi-Skilled
6229,Minority,Women,2015,Skilled
41422,White,Men,2015,Semi-Skilled
50841,White,Men,2007,Unskilled
63995,White,Men,2015,Semi-Skilled
42225,Minority,Women,2007,Unskilled
21777,Minority,Men,2007,Unskilled
52366,White,Men,2015,Unskilled
72090,White,Women,2015,Unskilled
27157,Minority,Women,2007,Semi-Skilled
8044,Minority,Women,2007,Semi-Skilled
10272,Minority,Men,2015,Semi-Skilled
24159,White,Men,2007,Semi-Skilled
42041,Minority,Men,2007,Unskilled
44758,White,Women,2015,Semi-Skilled
45804,White,Women,2015,Semi-Skilled
2976,White,Men,2007,Skilled
70034,White,Men,2015,Unskilled
30121,Minority,Men,2015,Semi-Skilled
12581,White,Women,2015,Skilled
11910,White,Men,2015,Skilled
70356,White,Men,2015,Unskilled
12168,Minority,Women,2015,Semi-Skilled
38185,White,Women,2007,Semi-Skilled
31359,White,Women,2015,Semi-Skilled
10491,Minority,Men,2015,Semi-Skilled
78959,White,Men,2015,Unskilled
29938,White,Men,2015,Semi-Skilled
14543,Minority,Women,2007,Semi-Skilled
10428,Minority,Men,2015,Semi-Skilled
45165,White,Women,2015,Semi-Skilled
5314,Minority,Men,2015,Skilled
3740,Minority,Men,2007,Skilled
51587,White,Men,2007,Unskilled
35223,Minority,Women,2007,Unskilled
39987,Minority,Men,2007,Unskilled
16463,White,Men,2007,Skilled
52190,Minority,Women,2015,Unskilled
28424,White,Men,2015,Semi-Skilled
30120,White,Men,2015,Semi-Skilled
48781,White,Men,2007,Unskilled
55354,White,Men,2007,Semi-Skilled
64120,White,Men,2015,Semi-Skilled
4568,Minority,Women,2007,Skilled
49348,White,Men,2007,Unskilled
63367,White,Men,2015,Semi-Skilled
17869,White,Women,2007,Skilled
79187,White,Men,2015,Unskilled
2283,Minority,Men,2015,Skilled
44552,Minority,Women,2007,Unskilled
35638,White,Women,2007,Semi-Skilled
73502,White,Men,2007,Unskilled
38646,White,Women,2007,Semi-Skilled
24408,White,Women,2007,Semi-Skilled
44555,White,Women,2015,Semi-Skilled
24259,White,Men,2007,Semi-Skilled
38699,White,Women,2007,Semi-Skilled
16869,Minority,Men,2015,Semi-Skilled
3759,White,Men,2007,Skilled
23048,Minority,Men,2015,Unskilled
21260,White,Women,2015,Skilled
40680,Minority,Men,2007,Unskilled
17281,Minority,Men,2015,Semi-Skilled
19948,White,Women,2015,Skilled
73006,White,Men,2007,Unskilled
32609,White,Women,2015,Semi-Skilled
71848,White,Women,2015,Unskilled
67422,White,Men,2007,Unskilled
21299,Minority,Men,2007,Unskilled
45295,Minority,Women,2007,Unskilled
4668,White,Men,2007,Skilled
8817,Minority,Women,2007,Semi-Skilled
17764,Minority,Men,2015,Semi-Skilled
37154,Minority,Men,2015,Unskilled
76334,White,Women,2007,Unskilled
29953,Minority,Men,2015,Semi-Skilled
37758,Minority,Men,2015,Unskilled
48084,Minority,Men,2015,Unskilled
12336,Minority,Women,2015,Semi-Skilled
42614,White,Men,2015,Semi-Skilled
2674,White,Men,2007,Skilled
64307,White,Men,2015,Semi-Skilled
27829,White,Women,2007,Semi-Skilled
49263,White,Men,2007,Unskilled
30446,White,Men,2015,Semi-Skilled
19073,White,Men,2015,Skilled
29029,Minority,Men,2015,Semi-Skilled
69380,White,Women,2007,Unskilled
36298,Minority,Men,2015,Unskilled
79085,White,Men,2015,Unskilled
49786,Minority,Women,2015,Unskilled
58621,White,Men,2007,Semi-Skilled
47698,Minority,Men,2015,Unskilled
54209,White,Men,2015,Unskilled
26333,Minority,Men,2007,Semi-Skilled
36944,White,Women,2007,Semi-Skilled
37570,Minority,Men,2015,Unskilled
48227,White,Men,2007,Unskilled
34238,White,Men,2007,Semi-Skilled
34006,White,Men,2007,Semi-Skilled
24963,Minority,Men,2007,Semi-Skilled
53346,White,Men,2015,Unskilled
44729,Minority,Women,2007,Unskilled
24757,White,Women,2007,Semi-Skilled
17206,Minority,Men,2015,Semi-Skilled
65856,White,Women,2015,Semi-Skilled
47367,White,Women,2015,Semi-Skilled
50817,White,Men,2007,Unskilled
4840,White,Men,2007,Skilled
51731,White,Women,2007,Unskilled
75257,White,Women,2007,Unskilled
52968,White,Men,2015,Unskilled
43125,White,Women,2015,Semi-Skilled
83008,White,Women,2015,Unskilled
22360,Minority,Men,2007,Unskilled
71582,White,Women,2015,Unskilled
30414,White,Men,2015,Semi-Skilled
10964,Minority,Men,2015,Semi-Skilled
39379,Minority,Women,2015,Unskilled
21738,White,Men,2007,Semi-Skilled
11860,White,Men,2015,Skilled
31058,White,Women,2015,Semi-Skilled
44324,Minority,Women,2007,Unskilled
10294,White,Men,2015,Skilled
40487,Minority,Men,2007,Unskilled
24003,Minority,Men,2015,Unskilled
43341,White,Women,2015,Semi-Skilled
77317,White,Women,2007,Unskilled
65753,White,Women,2015,Semi-Skilled
24330,Minority,Men,2007,Semi-Skilled
18307,Minority,Women,2015,Semi-Skilled
39163,Minority,Women,2015,Unskilled
20002,Minority,Women,2015,Semi-Skilled
54194,White,Men,2015,Unskilled
10834,Minority,Men,2015,Semi-Skilled
46470,White,Women,2015,Semi-Skilled
24321,White,Men,2007,Semi-Skilled
52419,White,Men,2015,Unskilled
62814,White,Men,2015,Semi-Skilled
30302,White,Men,2015,Semi-Skilled
63978,White,Men,2015,Semi-Skilled
8730,White,Men,2015,Skilled
48027,Minority,Men,2015,Unskilled
38256,Minority,Men,2015,Unskilled
19909,White,Women,2015,Skilled
67253,White,Men,2007,Unskilled
28978,White,Men,2015,Semi-Skilled
34968,White,Men,2007,Semi-Skilled
25993,Minority,Men,2007,Semi-Skilled
30564,Minority,Men,2015,Semi-Skilled
62880,White,Men,2015,Semi-Skilled
58766,White,Men,2007,Semi-Skilled
8509,White,Men,2015,Skilled
26403,White,Women,2007,Semi-Skilled
57978,White,Men,2007,Semi-Skilled
2871,White,Men,2007,Skilled
74009,White,Men,2007,Unskilled
57673,White,Men,2007,Semi-Skilled
11423,Minority,Women,2015,Semi-Skilled
21280,White,Men,2007,Semi-Skilled
48247,White,Men,2007,Unskilled
83890,White,Women,2015,Unskilled
48425,Minority,Men,2015,Unskilled
81011,White,Women,2015,Unskilled
18471,White,Men,2015,Skilled
28414,White,Men,2015,Semi-Skilled
35594,Minority,Women,2007,Unskilled
39684,White,Women,2007,Semi-Skilled
30539,White,Men,2015,Semi-Skilled
77848,White,Women,2007,Unskilled
75657,White,Women,2007,Unskilled
41561,Minority,Men,2007,Unskilled
75804,White,Women,2007,Unskilled
76045,White,Women,2007,Unskilled
35294,White,Men,2007,Semi-Skilled
1128,White,Women,2007,Skilled
16055,Minority,Women,2007,Semi-Skilled
36937,Minority,Men,2015,Unskilled
74339,White,Men,2007,Unskilled
13175,White,Women,2015,Skilled
3478,Minority,Women,2015,Skilled
46402,White,Women,2015,Semi-Skilled
57561,White,Men,2007,Semi-Skilled
72641,White,Men,2007,Unskilled
53419,White,Men,2015,Unskilled
32277,Minority,Men,2007,Unskilled
38851,White,Women,2007,Semi-Skilled
58385,White,Men,2007,Semi-Skilled
